name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
BNB,FF11_BNB,BE0003008019,https://www.boursorama.com/cours/FF11-BNB/,400,-0.0024937655860349,400,400,,"{""symbol"":""FF11-BNB"",""variation"":-0.0024937655860349,""last"":400,""previousClose"":401,""high"":400,""low"":400,""totalVolume"":11,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:00:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":440,""lowLimit"":360,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BPOST,FF11_BPOST,BE0974268972,https://www.boursorama.com/cours/FF11-BPOST/,1.821,0.013919821826281,1.836,1.792,,"{""symbol"":""FF11-BPOST"",""variation"":0.013919821826281,""last"":1.821,""previousClose"":1.796,""high"":1.836,""low"":1.792,""totalVolume"":28433,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:36:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.912,""lowLimit"":1.73,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CA TOULOUSE 31 CCI,1rPCAT31,FR0000045544,https://www.boursorama.com/cours/1rPCAT31/,110,0,110,110,,"{""symbol"":""1rPCAT31"",""variation"":0,""last"":110,""previousClose"":110,""high"":110,""low"":110,""totalVolume"":29,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:53:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":115.5,""lowLimit"":104.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CABASSE,1rPALCAB,FR001400DIY6,https://www.boursorama.com/cours/1rPALCAB/,0.0014,-0.125,0.0016,0.0014,,"{""symbol"":""1rPALCAB"",""variation"":-0.125,""last"":0.0014,""previousClose"":0.0016,""high"":0.0016,""low"":0.0014,""totalVolume"":39372,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:40:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0042,""lowLimit"":0.0002,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAFOM,1rPALCAF,FR0010151589,https://www.boursorama.com/cours/1rPALCAF/,10.8,0,10.8,10.8,,"{""symbol"":""1rPALCAF"",""variation"":0,""last"":10.8,""previousClose"":10.8,""high"":10.8,""low"":10.8,""totalVolume"":3,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:23:50"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.3,""lowLimit"":10.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CALIBRE,1rPALIBR,FR0014004QR6,https://www.boursorama.com/cours/1rPALIBR/,0.0003,0,0.0004,0.0003,,"{""symbol"":""1rPALIBR"",""variation"":0,""last"":0.0003,""previousClose"":0.0003,""high"":0.0004,""low"":0.0003,""totalVolume"":23152301,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:42:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0009,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAPELLI,1rPALCAP,FR0012969095,https://www.boursorama.com/cours/1rPALCAP/,3.08,0,0,0,,"{""symbol"":""1rPALCAP"",""variation"":0,""last"":3.08,""previousClose"":3.08,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-09-09 15:10:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0002,""lowLimit"":0.0002,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAPITAL B,1rPALCPB,FR0011053636,https://www.boursorama.com/cours/1rPALCPB/,0.594,-0.024630541871921,0.605,0.581,,"{""symbol"":""1rPALCPB"",""variation"":-0.024630541871921,""last"":0.594,""previousClose"":0.609,""high"":0.605,""low"":0.581,""totalVolume"":344505,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:55:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.623,""lowLimit"":0.565,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARBIOS,1rPALCRB,FR0011648716,https://www.boursorama.com/cours/1rPALCRB/,8.09,0.067282321899736,8.25,7.7,,"{""symbol"":""1rPALCRB"",""variation"":0.067282321899736,""last"":8.09,""previousClose"":7.58,""high"":8.25,""low"":7.7,""totalVolume"":20599,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:57:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.49,""lowLimit"":7.69,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARMAT,1rEPALCAR,FR0010907956,https://www.boursorama.com/cours/1rEPALCAR/,0.099,0,0,0,,"{""symbol"":""1rEPALCAR"",""variation"":0,""last"":0.099,""previousClose"":0.099,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-09-24 17:35:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0001,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARPINIENNE PART.,1rPCARP,FR0000064156,https://www.boursorama.com/cours/1rPCARP/,6.3,0,0,0,,"{""symbol"":""1rPCARP"",""variation"":0,""last"":6.3,""previousClose"":6.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-08-21 11:30:30"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.93,""lowLimit"":5.7267,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARVOLIX,1rPCVX,FR0013333077,https://www.boursorama.com/cours/1rPCVX/,3,0.013513513513514,3.08,2.96,,"{""symbol"":""1rPCVX"",""variation"":0.013513513513514,""last"":3,""previousClose"":2.96,""high"":3.08,""low"":2.96,""totalVolume"":3059,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:04:51"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.15,""lowLimit"":2.85,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CASINO CANNES,1rPFCMC,FR0000062101,https://www.boursorama.com/cours/1rPFCMC/,2280,0,0,0,,"{""symbol"":""1rPFCMC"",""variation"":0,""last"":2280,""previousClose"":2280,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 11:31:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2500,""lowLimit"":2060,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CASINO GUICHARD,1rPCO,FR001400OKR3,https://www.boursorama.com/cours/1rPCO/,0.1572,-0.060931899641577,0.1617,0.1524,,"{""symbol"":""1rPCO"",""variation"":-0.060931899641577,""last"":0.1572,""previousClose"":0.1674,""high"":0.1617,""low"":0.1524,""totalVolume"":656701,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 12:01:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1729,""lowLimit"":0.1415,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAST,1rPCAS,FR0000072894,https://www.boursorama.com/cours/1rPCAS/,7.51,0,0,0,,"{""symbol"":""1rPCAS"",""variation"":0,""last"":7.51,""previousClose"":7.51,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-10-20 13:58:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":8.2775,""lowLimit"":6.84023,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CATANA GROUP,1rPALCAT,FR0010193052,https://www.boursorama.com/cours/1rPALCAT/,2.31,0.02212389380531,2.35,2.26,,"{""symbol"":""1rPALCAT"",""variation"":0.02212389380531,""last"":2.31,""previousClose"":2.26,""high"":2.35,""low"":2.26,""totalVolume"":14374,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:39:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.425,""lowLimit"":2.195,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CBO TERRITORIA,1rEPCBOT,FR0010193979,https://www.boursorama.com/cours/1rEPCBOT/,3.92,0.0025575447570332,3.95,3.92,,"{""symbol"":""1rEPCBOT"",""variation"":0.0025575447570332,""last"":3.92,""previousClose"":3.91,""high"":3.95,""low"":3.92,""totalVolume"":6290,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:54:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.11,""lowLimit"":3.73,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CEGEDIM,1rPALCGM,FR0000053506,https://www.boursorama.com/cours/1rPALCGM/,11.45,0.0088105726872246,11.45,11.35,,"{""symbol"":""1rPALCGM"",""variation"":0.0088105726872246,""last"":11.45,""previousClose"":11.35,""high"":11.45,""low"":11.35,""totalVolume"":6683,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:54:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":12,""lowLimit"":10.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CELLECTIS,1rEPALCLS,FR0010425595,https://www.boursorama.com/cours/1rEPALCLS/,2.8175,0.0044563279857397,2.825,2.74,,"{""symbol"":""1rEPALCLS"",""variation"":0.0044563279857397,""last"":2.8175,""previousClose"":2.805,""high"":2.825,""low"":2.74,""totalVolume"":43343,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:57:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.955,""lowLimit"":2.68,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CELLNOVO GROUP,1rPCLNV,FR0012633360,https://www.boursorama.com/cours/1rPCLNV/,0.128,0,0,0,,"{""symbol"":""1rPCLNV"",""variation"":0,""last"":0.128,""previousClose"":0.128,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2019-05-08 17:35:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.02,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CABKA,1rACABKA,NL00150000S7,https://www.boursorama.com/cours/1rACABKA/,1.7,-0.0029325513196482,1.7,1.7,,"{""symbol"":""1rACABKA"",""variation"":-0.0029325513196482,""last"":1.7,""previousClose"":1.705,""high"":1.7,""low"":1.7,""totalVolume"":750,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 09:00:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":1.785,""lowLimit"":1.615,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CM.COM,1rACMCOM,NL0012747059,https://www.boursorama.com/cours/1rACMCOM/,5.34,0.028901734104046,5.34,5.15,,"{""symbol"":""1rACMCOM"",""variation"":0.028901734104046,""last"":5.34,""previousClose"":5.19,""high"":5.34,""low"":5.15,""totalVolume"":14434,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:29:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.6,""lowLimit"":5.08,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CORBION,1rACRBN,NL0010583399,https://www.boursorama.com/cours/1rACRBN/,18.99,0.029268292682927,18.99,18.51,,"{""symbol"":""1rACRBN"",""variation"":0.029268292682927,""last"":18.99,""previousClose"":18.45,""high"":18.99,""low"":18.51,""totalVolume"":18667,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:45:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":19.93,""lowLimit"":18.05,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CTAC,1rACTAC,NL0000345577,https://www.boursorama.com/cours/1rACTAC/,2.67,0,0,0,,"{""symbol"":""1rACTAC"",""variation"":0,""last"":2.67,""previousClose"":2.67,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 17:07:46"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.8,""lowLimit"":2.54,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAMPINE,FF11_CAMB,BE0003825420,https://www.boursorama.com/cours/FF11-CAMB/,189.5,0.024324324324324,189.5,186.5,,"{""symbol"":""FF11-CAMB"",""variation"":0.024324324324324,""last"":189.5,""previousClose"":185,""high"":189.5,""low"":186.5,""totalVolume"":275,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:46:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":198.5,""lowLimit"":180.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
