name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
IMMERSION,1rPALIMR,FR0013060100,https://www.boursorama.com/cours/1rPALIMR/,2.54,0,0,0,,"{""symbol"":""1rPALIMR"",""variation"":0,""last"":2.54,""previousClose"":2.54,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 16:30:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.9,""lowLimit"":1.94,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IMPLANET,1rPALIMP,FR0013470168,https://www.boursorama.com/cours/1rPALIMP/,0.205,0.0098522167487683,0.207,0.1975,,"{""symbol"":""1rPALIMP"",""variation"":0.0098522167487683,""last"":0.205,""previousClose"":0.203,""high"":0.207,""low"":0.1975,""totalVolume"":16179,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:38:32"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.215,""lowLimit"":0.195,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IMPRIMERIE CHIRAT,1rPMLIMP_OTC,FR0000065773,https://www.boursorama.com/cours/1rPMLIMP-OTC/,4.4,0,4.4,4.4,,"{""symbol"":""1rPMLIMP-OTC"",""variation"":0,""last"":4.4,""previousClose"":4.4,""high"":4.4,""low"":4.4,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.88,""lowLimit"":4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IMPULSE FITNESS,1rPMLIFS,ES0105590006,https://www.boursorama.com/cours/1rPMLIFS/,7,0,0,0,,"{""symbol"":""1rPMLIFS"",""variation"":0,""last"":7,""previousClose"":7,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-18 16:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.45,""lowLimit"":6.95,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INFOCLIP,1rPMLIFC,FR0011158823,https://www.boursorama.com/cours/1rPMLIFC/,2,0,0,0,,"{""symbol"":""1rPMLIFC"",""variation"":0,""last"":2,""previousClose"":2,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-02 12:49:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.3,""lowLimit"":1.89,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INFOTEL,1rPINF,FR0000071797,https://www.boursorama.com/cours/1rPINF/,34.5,0,34.7,34.3,,"{""symbol"":""1rPINF"",""variation"":0,""last"":34.5,""previousClose"":34.5,""high"":34.7,""low"":34.3,""totalVolume"":2261,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:13:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":36.2,""lowLimit"":32.8,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INMOLECULE NANO,1rPMLINA,ES0105908000,https://www.boursorama.com/cours/1rPMLINA/,3.98,0,0,0,,"{""symbol"":""1rPMLINA"",""variation"":0,""last"":3.98,""previousClose"":3.98,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-10-29 11:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.202,""lowLimit"":3.438,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INNATE PHARMA,1rPIPH,FR0010331421,https://www.boursorama.com/cours/1rPIPH/,1.05,-0.045454545454545,1.1,1.038,,"{""symbol"":""1rPIPH"",""variation"":-0.045454545454545,""last"":1.05,""previousClose"":1.1,""high"":1.1,""low"":1.038,""totalVolume"":194326,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:45:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.102,""lowLimit"":0.998,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INNELEC MULTIMEDIA,1rPALINN,FR0000064297,https://www.boursorama.com/cours/1rPALINN/,2.3,0,2.31,2.3,,"{""symbol"":""1rPALINN"",""variation"":0,""last"":2.3,""previousClose"":2.3,""high"":2.31,""low"":2.3,""totalVolume"":157,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:14:41"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.41,""lowLimit"":2.19,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INNOVATIVE-RFK,1rPMLIRF,IT0005391161,https://www.boursorama.com/cours/1rPMLIRF/,1.64,0,0,0,,"{""symbol"":""1rPMLIRF"",""variation"":0,""last"":1.64,""previousClose"":1.64,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-26 16:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.93,""lowLimit"":1.59,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INSTALLUX,1rPALLUX,FR0000060451,https://www.boursorama.com/cours/1rPALLUX/,288,0.035971223021583,288,288,,"{""symbol"":""1rPALLUX"",""variation"":0.035971223021583,""last"":288,""previousClose"":278,""high"":288,""low"":288,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":362,""lowLimit"":242,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INTEGRAGEN,1rPALINT,FR0010908723,https://www.boursorama.com/cours/1rPALINT/,0.2,0.10497237569061,0.202,0.1825,,"{""symbol"":""1rPALINT"",""variation"":0.10497237569061,""last"":0.2,""previousClose"":0.181,""high"":0.202,""low"":0.1825,""totalVolume"":12807,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:00:39"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.21,""lowLimit"":0.19,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INTEGRIT VIAGER,1rPMLVIE,FR0014003FN0,https://www.boursorama.com/cours/1rPMLVIE/,115,0,0,0,,"{""symbol"":""1rPMLVIE"",""variation"":0,""last"":115,""previousClose"":115,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-08-14 11:30:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":117,""lowLimit"":96.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IEX GROUP,1rAIEX,NL0010556726,https://www.boursorama.com/cours/1rAIEX/,2.34,0,2.34,2.34,,"{""symbol"":""1rAIEX"",""variation"":0,""last"":2.34,""previousClose"":2.34,""high"":2.34,""low"":2.34,""totalVolume"":10,""exchangeCode"":""AMS"",""tradeDate"":""2026-01-23 11:30:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.56,""lowLimit"":2.12,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IBA,FF11_IBAB,BE0003766806,https://www.boursorama.com/cours/FF11-IBAB/,12.78,0.0094786729857819,12.9,12.46,,"{""symbol"":""FF11-IBAB"",""variation"":0.0094786729857819,""last"":12.78,""previousClose"":12.66,""high"":12.9,""low"":12.46,""totalVolume"":21067,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:16:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":13.4,""lowLimit"":12.16,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IEP INVEST,FF11_IEP,BE0003748622,https://www.boursorama.com/cours/FF11-IEP/,5.4,0,0,0,,"{""symbol"":""FF11-IEP"",""variation"":0,""last"":5.4,""previousClose"":5.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-27 15:41:46"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.65,""lowLimit"":5.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IMMOBEL,FF11_IMMO,BE0003599108,https://www.boursorama.com/cours/FF11-IMMO/,20.25,0.0024752475247525,20.4,20.15,,"{""symbol"":""FF11-IMMO"",""variation"":0.0024752475247525,""last"":20.25,""previousClose"":20.2,""high"":20.4,""low"":20.15,""totalVolume"":1385,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:00:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":21.25,""lowLimit"":19.24,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INCLUSIO,FF11_INCLU,BE0974374069,https://www.boursorama.com/cours/FF11-INCLU/,17.3,0,17.35,17.25,,"{""symbol"":""FF11-INCLU"",""variation"":0,""last"":17.3,""previousClose"":17.3,""high"":17.35,""low"":17.25,""totalVolume"":538,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 13:46:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":18.15,""lowLimit"":16.45,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JACQUES BOGART,1rPJBOG,FR0012872141,https://www.boursorama.com/cours/1rPJBOG/,2.5,0,2.5,2.5,,"{""symbol"":""1rPJBOG"",""variation"":0,""last"":2.5,""previousClose"":2.5,""high"":2.5,""low"":2.5,""totalVolume"":43,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:00:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.62,""lowLimit"":2.38,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JACQUET METALS,1rPJCQ,FR0000033904,https://www.boursorama.com/cours/1rPJCQ/,20,0,20.1,19.78,,"{""symbol"":""1rPJCQ"",""variation"":0,""last"":20,""previousClose"":20,""high"":20.1,""low"":19.78,""totalVolume"":5037,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:30:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":21,""lowLimit"":19,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JUNGLE21,1rPMLJ21,ES0105636007,https://www.boursorama.com/cours/1rPMLJ21/,3.5,0,0,0,,"{""symbol"":""1rPMLJ21"",""variation"":0,""last"":3.5,""previousClose"":3.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-03-24 11:30:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JENSEN-GROUP,FF11_JEN,BE0003858751,https://www.boursorama.com/cours/FF11-JEN/,62.4,-0.018867924528302,64.4,61.4,,"{""symbol"":""FF11-JEN"",""variation"":-0.018867924528302,""last"":62.4,""previousClose"":63.6,""high"":64.4,""low"":61.4,""totalVolume"":3509,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:24:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":65.4,""lowLimit"":59.4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KALEON,1rPALKLN,IT0005678104,https://www.boursorama.com/cours/1rPALKLN/,3.95,0.011523687580026,3.95,3.95,,"{""symbol"":""1rPALKLN"",""variation"":0.011523687580026,""last"":3.95,""previousClose"":3.905,""high"":3.95,""low"":3.95,""totalVolume"":90,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:31:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.145,""lowLimit"":3.755,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KALRAY,1rPALKAL,FR0010722819,https://www.boursorama.com/cours/1rPALKAL/,3.155,-0.06794682422452,3.37,2.95,,"{""symbol"":""1rPALKAL"",""variation"":-0.06794682422452,""last"":3.155,""previousClose"":3.385,""high"":3.37,""low"":2.95,""totalVolume"":285846,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:47:40"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.31,""lowLimit"":3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KAUFMAN ET BROAD,1rPKOF,FR0004007813,https://www.boursorama.com/cours/1rPKOF/,27.95,-0.029513888888889,28.85,27.75,,"{""symbol"":""1rPKOF"",""variation"":-0.029513888888889,""last"":27.95,""previousClose"":28.8,""high"":28.85,""low"":27.75,""totalVolume"":20191,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:23:34"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":29.3,""lowLimit"":26.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KERLINK,1rPALKLK,FR0013156007,https://www.boursorama.com/cours/1rPALKLK/,0.884,-0.069473684210526,0.928,0.836,,"{""symbol"":""1rPALKLK"",""variation"":-0.069473684210526,""last"":0.884,""previousClose"":0.95,""high"":0.928,""low"":0.836,""totalVolume"":10438,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:14:50"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.928,""lowLimit"":0.84,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KEYRUS,1rPALKEY,FR0004029411,https://www.boursorama.com/cours/1rPALKEY/,6.92,-0.008595988538682,6.94,6.92,,"{""symbol"":""1rPALKEY"",""variation"":-0.008595988538682,""last"":6.92,""previousClose"":6.98,""high"":6.94,""low"":6.92,""totalVolume"":168,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:15:30"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.26,""lowLimit"":6.58,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KKO INTL,1rPALKKO,FR0013374667,https://www.boursorama.com/cours/1rPALKKO/,0.083,0.014669926650367,0.084,0.078,,"{""symbol"":""1rPALKKO"",""variation"":0.014669926650367,""last"":0.083,""previousClose"":0.0818,""high"":0.084,""low"":0.078,""totalVolume"":283910,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:37:47"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0936,""lowLimit"":0.0724,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KLARSEN,1rPALKLA,FR0011038348,https://www.boursorama.com/cours/1rPALKLA/,0.79,-0.048192771084337,0.892,0.79,,"{""symbol"":""1rPALKLA"",""variation"":-0.048192771084337,""last"":0.79,""previousClose"":0.83,""high"":0.892,""low"":0.79,""totalVolume"":4260,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:00:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.828,""lowLimit"":0.752,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KLEA HOLDING (ex VISIOMED),1rPALKLH,FR0013481835,https://www.boursorama.com/cours/1rPALKLH/,0.1724,-0.03579418344519,0.1798,0.17,,"{""symbol"":""1rPALKLH"",""variation"":-0.03579418344519,""last"":0.1724,""previousClose"":0.1788,""high"":0.1798,""low"":0.17,""totalVolume"":107890,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:44:57"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1896,""lowLimit"":0.1552,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KUMULUS VAPE,1rPALVAP,FR0013419876,https://www.boursorama.com/cours/1rPALVAP/,3.25,-0.026946107784431,3.33,3.24,,"{""symbol"":""1rPALVAP"",""variation"":-0.026946107784431,""last"":3.25,""previousClose"":3.34,""high"":3.33,""low"":3.24,""totalVolume"":74,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 10:27:48"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":3.41,""lowLimit"":3.09,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KENDRION,1rAKENDR,NL0000852531,https://www.boursorama.com/cours/1rAKENDR/,16.3,-0.020432692307692,16.5,16.26,,"{""symbol"":""1rAKENDR"",""variation"":-0.020432692307692,""last"":16.3,""previousClose"":16.64,""high"":16.5,""low"":16.26,""totalVolume"":9999,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:21:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":17.1,""lowLimit"":15.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KON BAM GROEP,1rABAMNB,NL0000337319,https://www.boursorama.com/cours/1rABAMNB/,8.43,-0.0017761989342807,8.43,8.135,,"{""symbol"":""1rABAMNB"",""variation"":-0.0017761989342807,""last"":8.43,""previousClose"":8.445,""high"":8.43,""low"":8.135,""totalVolume"":318481,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:29:56"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.85,""lowLimit"":8.01,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KON PORC FL,1rAPORF,NL0000378669,https://www.boursorama.com/cours/1rAPORF/,14.5,0,0,0,,"{""symbol"":""1rAPORF"",""variation"":0,""last"":14.5,""previousClose"":14.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-27 16:30:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":15.9,""lowLimit"":13.1,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KEYWARE TECH,FF11_KEYW,BE0003880979,https://www.boursorama.com/cours/FF11-KEYW/,0.85,0.11111111111111,0.85,0.82,,"{""symbol"":""FF11-KEYW"",""variation"":0.11111111111111,""last"":0.85,""previousClose"":0.765,""high"":0.85,""low"":0.82,""totalVolume"":27084,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 09:37:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.935,""lowLimit"":0.765,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KINEPOLIS GROUP,FF11_KIN,BE0974274061,https://www.boursorama.com/cours/FF11-KIN/,25.45,0.0099206349206349,25.5,25.05,,"{""symbol"":""FF11-KIN"",""variation"":0.0099206349206349,""last"":25.45,""previousClose"":25.2,""high"":25.5,""low"":25.05,""totalVolume"":9300,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:18:41"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":26.7,""lowLimit"":24.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
L'AGENCE AUTOMOBILIERE,1rPMLAA,FR0014005WE9,https://www.boursorama.com/cours/1rPMLAA/,3.2,0,0,0,,"{""symbol"":""1rPMLAA"",""variation"":0,""last"":3.2,""previousClose"":3.2,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-19 16:30:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3,""lowLimit"":2.48,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LA CHAUSSERIA,1rPCHSR,FR0000060907,https://www.boursorama.com/cours/1rPCHSR/,6.5,0,0,0,,"{""symbol"":""1rPCHSR"",""variation"":0,""last"":6.5,""previousClose"":6.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-19 16:30:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.8,""lowLimit"":5.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LA PERLA FASHION HLDG,1rPALPER,NL0012191662,https://www.boursorama.com/cours/1rPALPER/,7.2,0,0,0,,"{""symbol"":""1rPALPER"",""variation"":0,""last"":7.2,""previousClose"":7.2,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-07-03 09:00:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LACROIX,1rPLACR,FR0000066607,https://www.boursorama.com/cours/1rPLACR/,12.35,-0.0040322580645162,12.5,12.35,,"{""symbol"":""1rPLACR"",""variation"":-0.0040322580645162,""last"":12.35,""previousClose"":12.4,""high"":12.5,""low"":12.35,""totalVolume"":855,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:13:58"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":12.95,""lowLimit"":11.75,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LANSON-BCC,1rPALLAN,FR0004027068,https://www.boursorama.com/cours/1rPALLAN/,26.3,-0.025925925925926,27,26.3,,"{""symbol"":""1rPALLAN"",""variation"":-0.025925925925926,""last"":26.3,""previousClose"":27,""high"":27,""low"":26.3,""totalVolume"":156,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:29:59"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":27.6,""lowLimit"":25,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LARGO,1rPALLGO,FR0013308582,https://www.boursorama.com/cours/1rPALLGO/,1.3,0.078838174273859,1.3,1.21,,"{""symbol"":""1rPALLGO"",""variation"":0.078838174273859,""last"":1.3,""previousClose"":1.205,""high"":1.3,""low"":1.21,""totalVolume"":7313,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:16:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.365,""lowLimit"":1.235,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LATECOERE,1rP03227,FR0000032278,https://www.boursorama.com/cours/1rP03227/,0,-1,0,0,,"{""symbol"":""1rP03227"",""variation"":-1,""last"":0,""previousClose"":0.1105,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.12155,""lowLimit"":0.10044,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LATECOERE,1rPLAT,FR001400JY13,https://www.boursorama.com/cours/1rPLAT/,0.0186,-0.03125,0.0189,0.0184,,"{""symbol"":""1rPLAT"",""variation"":-0.03125,""last"":0.0186,""previousClose"":0.0192,""high"":0.0189,""low"":0.0184,""totalVolume"":2339861,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:48:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0558,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LAURENT PERRIER,1rPLPE,FR0006864484,https://www.boursorama.com/cours/1rPLPE/,85.4,0,85.8,85.4,,"{""symbol"":""1rPLPE"",""variation"":0,""last"":85.4,""previousClose"":85.4,""high"":85.8,""low"":85.4,""totalVolume"":144,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:45:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":89.6,""lowLimit"":81.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LDC,1rPLOUP,FR001400SF56,https://www.boursorama.com/cours/1rPLOUP/,98.7,0.020682523267839,98.7,96.7,,"{""symbol"":""1rPLOUP"",""variation"":0.020682523267839,""last"":98.7,""previousClose"":96.7,""high"":98.7,""low"":96.7,""totalVolume"":1150,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:21:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":103.6,""lowLimit"":93.8,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LE TANNEUR,1rPALTAN,FR0000075673,https://www.boursorama.com/cours/1rPALTAN/,4.3,0,0,0,,"{""symbol"":""1rPALTAN"",""variation"":0,""last"":4.3,""previousClose"":4.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-11-23 16:42:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":4.34,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LEBON,1rPALBON,FR0000121295,https://www.boursorama.com/cours/1rPALBON/,100,0.01010101010101,101,98.6,,"{""symbol"":""1rPALBON"",""variation"":0.01010101010101,""last"":100,""previousClose"":99,""high"":101,""low"":98.6,""totalVolume"":333,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:11:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":105,""lowLimit"":95,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LECTRA,1rPLSS,FR0000065484,https://www.boursorama.com/cours/1rPLSS/,16.16,0.01,16.3,15.9,,"{""symbol"":""1rPLSS"",""variation"":0.01,""last"":16.16,""previousClose"":16,""high"":16.3,""low"":15.9,""totalVolume"":3181,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:38:58"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":16.96,""lowLimit"":15.36,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LECTRA,1rPLSSNV,FR0014013WP9,https://www.boursorama.com/cours/1rPLSSNV/,4.19,-0.8356862745098,0,0,,"{""symbol"":""1rPLSSNV"",""variation"":-0.8356862745098,""last"":4.19,""previousClose"":25.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":30.6,""lowLimit"":20.4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LEPERMISLIBRE,1rPALLPL,FR001400F2Z1,https://www.boursorama.com/cours/1rPALLPL/,0.087,-0.033333333333333,0.087,0.082,,"{""symbol"":""1rPALLPL"",""variation"":-0.033333333333333,""last"":0.087,""previousClose"":0.09,""high"":0.087,""low"":0.082,""totalVolume"":7195,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 09:05:50"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.098,""lowLimit"":0.076,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LES CONSTRUCTEURS DU BOIS,1rPMLLCB,FR00140007I9,https://www.boursorama.com/cours/1rPMLLCB/,2.5,-0.053030303030303,2.5,2.5,,"{""symbol"":""1rPMLLCB"",""variation"":-0.053030303030303,""last"":2.5,""previousClose"":2.64,""high"":2.5,""low"":2.5,""totalVolume"":265,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.96,""lowLimit"":2.44,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LEXIBOOK LINGUIST,1rPALLEX,FR0000033599,https://www.boursorama.com/cours/1rPALLEX/,5.1,0.085106382978723,5.1,4.8,,"{""symbol"":""1rPALLEX"",""variation"":0.085106382978723,""last"":5.1,""previousClose"":4.7,""high"":5.1,""low"":4.8,""totalVolume"":4176,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:12:39"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.34,""lowLimit"":4.85,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LHYFE,1rPLHYFE,FR0014009YQ1,https://www.boursorama.com/cours/1rPLHYFE/,2.49,-0.023529411764706,2.62,2.475,,"{""symbol"":""1rPLHYFE"",""variation"":-0.023529411764706,""last"":2.49,""previousClose"":2.55,""high"":2.62,""low"":2.475,""totalVolume"":37414,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:49:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.61,""lowLimit"":2.37,""valorization"":0,""shares"":0,""tradeCapital"":0}"
